drug_a_name,drug_b_name,cell_line,synergy,label
MK-4827,MK-2206,CAOV3,19.3580261423,1
DOXORUBICIN,MK-4827,NCIH2122,-7.2780900184,0
METHOTREXATE,AZD1775,NCIH460,-11.0422670832,0
MRK-003,MK-2206,A375,14.9998650176,1
CARBOPLATIN,DASATINIB,HCT116,-31.4732952676,0
PACLITAXEL,LAPATINIB,A427,-7.5614613911,0
MK-2206,MK-8776,A375,22.5870787241,1
DOXORUBICIN,GELDANAMYCIN,ZR751,-5.5319051671,0
ETOPOSIDE,ZOLINZA,LOVO,10.2751155878,1
METHOTREXATE,GELDANAMYCIN,MDAMB436,-11.2975990303,0
VINBLASTINE,LAPATINIB,RKO,-14.7723330367,0
MITOMYCINE,BORTEZOMIB,SKOV3,-19.171881822,0
ABT-888,OXALIPLATIN,UACC62,-19.8337096003,0
TEMOZOLOMIDE,AZD1775,A2780,14.641999784,1
AZD1775,DASATINIB,NCIH520,42.0904949789,1
ZOLINZA,PD325901,UWB1289,30.4040723251,1
METHOTREXATE,SUNITINIB,NCIH23,-17.9349895379,0
VINBLASTINE,GELDANAMYCIN,SKMEL30,-18.1560023078,0
LAPATINIB,SORAFENIB,ZR751,-10.0080926184,0
ETOPOSIDE,PD325901,HT144,39.7482992348,1
ABT-888,GELDANAMYCIN,HCT116,22.9721630249,1
ZOLINZA,TEMOZOLOMIDE,RPMI7951,17.0726745142,1
MK-5108,OXALIPLATIN,ZR751,-19.6652054307,0
PACLITAXEL,MK-2206,VCAP,29.1612331918,1
BEZ-235,SORAFENIB,RPMI7951,-4.4171283879,0
METHOTREXATE,MK-4827,CAOV3,-12.5577389493,0
L778123,TOPOTECAN,SKOV3,13.5750075039,1
PD325901,BORTEZOMIB,MDAMB436,-3.2507008256,0
AZD1775,BORTEZOMIB,CAOV3,-20.0355545093,0
LAPATINIB,ERLOTINIB,RPMI7951,-3.1089470906,0
MITOMYCINE,DASATINIB,NCIH1650,49.8258455605,1
VINORELBINE,PD325901,SW837,-3.9184435513,0
CARBOPLATIN,L778123,UWB1289,13.5301115726,1
SUNITINIB,SORAFENIB,A2780,-3.4459529095,0
LAPATINIB,MK-4827,RKO,14.1480257737,1
MK-4827,PD325901,A427,-10.8452071769,0
MK-5108,BORTEZOMIB,HT29,-11.6490231823,0
MK-4541,MK-4827,NCIH460,-3.2185973077,0
METHOTREXATE,DINACICLIB,NCIH23,-13.6526537927,0
PD325901,SORAFENIB,NCIH520,16.1321145067,1
ZOLINZA,MK-4827,OV90,-2.8514015947,0
ETOPOSIDE,MK-8776,NCIH1650,25.1718998534,1
GEMCITABINE,TEMOZOLOMIDE,HT144,-4.0968224319,0
DASATINIB,MK-8669,NCIH460,39.8192077733,1
MRK-003,PD325901,HT29,13.2537377213,1
PACLITAXEL,PD325901,RKO,24.7444059279,1
METHOTREXATE,TEMOZOLOMIDE,UWB1289,-11.1128735026,0
GELDANAMYCIN,TOPOTECAN,NCIH23,-17.9764710057,0
MITOMYCINE,DINACICLIB,A2780,-0.8505481972,0
MRK-003,SORAFENIB,DLD1,15.3383081332,1
ETOPOSIDE,MK-4827,NCIH520,24.0722525174,1
MK-4541,PACLITAXEL,HT29,10.9921632439,1
METFORMIN,PD325901,HT144,-3.810899035,0
LAPATINIB,MK-5108,NCIH460,-4.7157238675,0
SUNITINIB,LAPATINIB,ZR751,18.8529019454,1
MK-4541,GEMCITABINE,SKOV3,-2.0078821436,0
L778123,BEZ-235,ES2,25.4288709143,1
MK-8669,TOPOTECAN,SKOV3,32.9066092448,1
DEXAMETHASONE,LAPATINIB,HCT116,-1.5980417639,0
MK-2206,BORTEZOMIB,A2780,21.5788397329,1
MK-4541,ZOLINZA,A2780,15.936599139,1
DASATINIB,MK-8669,NIHOVCAR3,75.9229842276,1
MITOMYCINE,BEZ-235,LOVO,19.8893866694,1
ZOLINZA,SUNITINIB,SW837,-13.4231635929,0
MK-4541,ERLOTINIB,A2780,76.3998862914,1
MK-4541,MK-2206,KPL1,38.5037443549,1
MITOMYCINE,ZOLINZA,SKMEL30,-7.5405912955,0
TEMOZOLOMIDE,BORTEZOMIB,RKO,-26.6091039697,0
GEMCITABINE,TEMOZOLOMIDE,HCT116,-14.0680625981,0
PACLITAXEL,MK-5108,HT144,21.7799988795,1
METFORMIN,DINACICLIB,ZR751,-16.4555912151,0
ERLOTINIB,MK-8776,A2058,24.1294701352,1
VINORELBINE,ZOLINZA,HT144,-0.7270334074,0
MK-4541,SORAFENIB,PA1,15.3385712868,1
MK-4541,L778123,HT29,14.7007356145,1
MK-4827,OXALIPLATIN,NCIH23,-15.5574091396,0
ZOLINZA,BORTEZOMIB,A2780,-20.8774681975,0
LAPATINIB,MK-8669,HT144,11.4805763128,1
GEMCITABINE,ERLOTINIB,PA1,-1.3839335596,0
ERLOTINIB,SORAFENIB,UWB1289,14.6365448707,1
ZOLINZA,DINACICLIB,PA1,-14.372592501,0
DASATINIB,MK-8776,A2058,56.6710870957,1
5-FU,MK-8669,NCIH2122,10.3041819135,1
ZOLINZA,TOPOTECAN,NCIH23,-1.0349204741,0
MRK-003,DOXORUBICIN,HCT116,-14.1093704842,0
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH460,-17.6328025657,0
MK-8669,DINACICLIB,KPL1,21.6242912689,1
ETOPOSIDE,MK-5108,NCIH520,-11.5112876504,0
MRK-003,AZD1775,SW620,-1.5781690981,0
SN-38,DINACICLIB,DLD1,-4.5977868702,0
ERLOTINIB,TOPOTECAN,LOVO,32.1263854418,1
SN-38,MK-8776,NCIH460,-5.4449006544,0
VINBLASTINE,AZD1775,NCIH1650,11.3557688214,1
TEMOZOLOMIDE,DASATINIB,LOVO,12.5673844987,1
MK-2206,BORTEZOMIB,SKMEL30,-0.6168496322,0
L778123,DINACICLIB,T47D,-11.0303171088,0
ETOPOSIDE,PD325901,OV90,21.0399846082,1
VINORELBINE,GELDANAMYCIN,HT29,-27.8607575037,0
MRK-003,CYCLOPHOSPHAMIDE,RKO,-2.2390360918,0
ZOLINZA,SORAFENIB,SKOV3,-1.7658254515,0
DEXAMETHASONE,BEZ-235,VCAP,23.9816033778,1
ETOPOSIDE,MK-4827,NCIH1650,26.2248310949,1
ETOPOSIDE,DASATINIB,NCIH460,40.1209851299,1
METHOTREXATE,ERLOTINIB,A2780,-3.9360977476,0
MK-5108,BORTEZOMIB,ES2,-9.9325751692,0
MITOMYCINE,DASATINIB,HT29,39.0868020711,1
VINORELBINE,MK-4827,NCIH1650,-5.2707469472,0
VINBLASTINE,SUNITINIB,UWB1289,-10.8701627477,0
ETOPOSIDE,LAPATINIB,ES2,-5.6795733923,0
L778123,BORTEZOMIB,SW837,-2.1727484196,0
VINORELBINE,ZOLINZA,HT29,-3.0961685127,0
DEXAMETHASONE,GELDANAMYCIN,NCIH520,-6.5727433036,0
METFORMIN,DINACICLIB,A2780,-1.6825724014,0
AZD1775,BEZ-235,NCIH1650,16.0851395663,1
5-FU,BEZ-235,NCIH460,20.1004137353,1
MITOMYCINE,MK-5108,DLD1,-10.629191883,0
CYCLOPHOSPHAMIDE,BEZ-235,KPL1,17.7668497324,1
GEMCITABINE,BORTEZOMIB,RPMI7951,-3.6569679672,0
PACLITAXEL,DINACICLIB,HCT116,-18.4163490981,0
METFORMIN,BORTEZOMIB,OV90,-4.3281888966,0
METHOTREXATE,L778123,A375,-7.6512905667,0
MK-2206,SORAFENIB,CAOV3,15.8279101928,1
MK-8669,SORAFENIB,NCIH460,22.7019455298,1
GEMCITABINE,BORTEZOMIB,SKMES1,-15.6950604776,0
MK-2206,SN-38,SKMEL30,29.4277314513,1
MK-4827,GELDANAMYCIN,HT144,-192.3795412676,0
CYCLOPHOSPHAMIDE,LAPATINIB,DLD1,-0.8957326133,0
MK-8669,DINACICLIB,HT29,-3.5362446365,0
BORTEZOMIB,TOPOTECAN,A2058,-12.1881843756,0
VINBLASTINE,PD325901,NCIH2122,-30.4510337608,0
VINORELBINE,MK-8776,UACC62,-22.1344182052,0
CYCLOPHOSPHAMIDE,SORAFENIB,KPL1,-0.7713533705,0
MK-4541,PD325901,UACC62,-7.9865086573,0
MITOMYCINE,MK-8669,SKMES1,-1.7650977286,0
BORTEZOMIB,SN-38,UWB1289,-23.3492121348,0
L778123,ETOPOSIDE,PA1,-11.5186484694,0
LAPATINIB,BEZ-235,SW837,63.1041334522,1
VINORELBINE,ZOLINZA,HCT116,-25.7013946202,0
MK-5108,TOPOTECAN,SKOV3,25.6269646085,1
PACLITAXEL,BORTEZOMIB,CAOV3,-22.4020606426,0
TOPOTECAN,BEZ-235,VCAP,21.1622209391,1
MITOMYCINE,ERLOTINIB,A375,-24.3225182619,0
L778123,MK-8776,NCIH2122,-8.4377591659,0
BORTEZOMIB,BEZ-235,A375,20.4976857403,1
MITOMYCINE,LAPATINIB,UWB1289,-1.0190529511,0
MITOMYCINE,SORAFENIB,A427,-4.3733925161,0
CARBOPLATIN,BEZ-235,MDAMB436,29.0313462635,1
BORTEZOMIB,SORAFENIB,UWB1289,-9.9393586243,0
5-FU,MK-2206,MDAMB436,11.6053738313,1
MK-5108,ERLOTINIB,SKMEL30,12.2725883136,1
5-FU,MK-2206,A427,14.1170997404,1
DEXAMETHASONE,MK-8669,ES2,-18.1239885944,0
MRK-003,VINORELBINE,A375,35.5263968922,1
SN-38,MK-8776,T47D,-66.8320090237,0
PD325901,DINACICLIB,SW837,-15.5875592858,0
MK-2206,OXALIPLATIN,NCIH460,-36.8323721707,0
VINORELBINE,ZOLINZA,A427,-29.4595048786,0
METHOTREXATE,MK-8776,NCIH23,-10.3582364979,0
MK-4541,L778123,KPL1,-6.2382510628,0
VINBLASTINE,L778123,HT29,29.8010237596,1
CYCLOPHOSPHAMIDE,BEZ-235,HCT116,19.7180615616,1
ERLOTINIB,OXALIPLATIN,SW620,-33.7503438438,0
VINORELBINE,ZOLINZA,A2780,-27.5234325744,0
LAPATINIB,PD325901,HT144,24.0154799794,1
BORTEZOMIB,GELDANAMYCIN,HT144,-13.7455619588,0
SUNITINIB,MK-2206,SW620,16.97321159165,1
AZD1775,MK-2206,DLD1,29.2370872563,1
MK-4541,ABT-888,HT144,-3.578041243,0
MK-4541,ABT-888,NCIH460,-15.5190450006,0
MK-4541,BORTEZOMIB,SW620,18.2722346343,1
PD325901,SORAFENIB,NCIH23,25.5054373894,1
ZOLINZA,MK-5108,SKOV3,13.7694596068,1
MITOMYCINE,ZOLINZA,CAOV3,-1.6689814481,0
PACLITAXEL,SORAFENIB,CAOV3,-13.793519929,0
DEXAMETHASONE,SORAFENIB,SKOV3,10.1948359784,1
ETOPOSIDE,MK-8669,HT144,41.5899265685,1
MK-4541,TEMOZOLOMIDE,NCIH520,-5.4135397653,0
CARBOPLATIN,MK-8776,NIHOVCAR3,46.4755885161,1
MK-2206,TOPOTECAN,VCAP,30.9967053231,1
MRK-003,OXALIPLATIN,SKMEL30,-9.8038366605,0
MK-4541,TOPOTECAN,NCIH520,11.9383691718,1
ABT-888,SN-38,HCT116,23.4259149096,1
ETOPOSIDE,MK-2206,OV90,35.0810666521,1
AZD1775,DINACICLIB,NCIH1650,-9.2518733632,0
5-FU,BEZ-235,UWB1289,17.0637803344,1
DOXORUBICIN,GELDANAMYCIN,NCIH2122,-9.2191542971,0
MK-5108,BORTEZOMIB,LOVO,-5.1240670052,0
CYCLOPHOSPHAMIDE,MK-4827,SKMEL30,-0.2807054567,0
VINORELBINE,DASATINIB,SKMES1,10.2166227416,1
L778123,MK-8669,A2058,46.45451740575,1
DEXAMETHASONE,MK-2206,LOVO,38.2095977329,1
DASATINIB,GELDANAMYCIN,KPL1,17.9980904395,1
DEXAMETHASONE,MK-8669,LOVO,49.6140994349,1
ETOPOSIDE,MK-8776,VCAP,54.7781225511,1
ETOPOSIDE,MK-8776,A375,-65.0801571608,0
BORTEZOMIB,BEZ-235,T47D,87.0212222232,1
METFORMIN,DASATINIB,SKOV3,-7.652046791,0
LAPATINIB,MK-8776,KPL1,-2.8939258257,0
CYCLOPHOSPHAMIDE,DASATINIB,UWB1289,-1.5682775089,0
MK-4541,MK-5108,A427,-1.0294233288,0
MITOMYCINE,L778123,NCIH23,-19.2351719444,0
ERLOTINIB,BORTEZOMIB,SW837,29.4825849085,1
METFORMIN,BORTEZOMIB,SKMEL30,-8.5890773934,0
GEMCITABINE,TEMOZOLOMIDE,NCIH1650,-0.3329157526,0
DOXORUBICIN,TEMOZOLOMIDE,OV90,-3.6156930148,0
VINBLASTINE,DINACICLIB,LOVO,-20.2928382368,0
MRK-003,GEMCITABINE,HCT116,-9.5252879492,0
SN-38,DINACICLIB,ZR751,-4.1991936973,0
LAPATINIB,ABT-888,NCIH520,-5.8783986365,0
ERLOTINIB,BEZ-235,A2780,32.9904112971,1
METHOTREXATE,MK-8669,PA1,-18.2279490348,0
METFORMIN,ABT-888,HT29,-2.8516904446,0
GELDANAMYCIN,BEZ-235,CAOV3,25.6751887288,1
5-FU,DINACICLIB,NCIH23,-9.5337022995,0
GEMCITABINE,MK-5108,RPMI7951,-1.0369534265,0
OXALIPLATIN,DINACICLIB,HT144,-6.1884994229,0
VINORELBINE,PD325901,HT29,-21.8729375723,0
MK-4827,BORTEZOMIB,CAOV3,-21.7517234196,0
MK-4541,GELDANAMYCIN,DLD1,13.7889887869,1
CARBOPLATIN,MK-8776,SW837,-9.3820412009,0
SUNITINIB,OXALIPLATIN,SKMES1,-1.3074098196,0
LAPATINIB,SN-38,HCT116,32.2332570193,1
MK-4827,SN-38,A2780,31.2360509748,1
MRK-003,OXALIPLATIN,HCT116,-15.9539079603,0
DOXORUBICIN,BORTEZOMIB,NCIH520,-34.043014587,0
MK-4541,LAPATINIB,HT29,24.0059741311,1
MK-4541,VINBLASTINE,NCIH520,-21.0486376087,0
LAPATINIB,DASATINIB,CAOV3,32.0080232443,1
5-FU,TEMOZOLOMIDE,OV90,-8.7345776972,0
TEMOZOLOMIDE,DINACICLIB,SW837,-85.398876902,0
SUNITINIB,SN-38,ZR751,-14.2701235618,0
GEMCITABINE,MK-8776,SW837,35.9048595294,1
DEXAMETHASONE,MK-2206,A2058,-0.5481215019,0
CYCLOPHOSPHAMIDE,ZOLINZA,RPMI7951,16.3184559239,1
ERLOTINIB,MK-8776,PA1,15.1166985841,1
ERLOTINIB,BEZ-235,RPMI7951,33.1074802509,1
MK-4541,TOPOTECAN,PA1,-6.261293484,0
ABT-888,BEZ-235,KPL1,29.1245629553,1
CARBOPLATIN,L778123,SKOV3,-1.5508555414,0
MK-4541,ETOPOSIDE,SW837,-10.9151914208,0
BORTEZOMIB,SORAFENIB,RKO,-2.6312824308,0
MK-8669,TOPOTECAN,MDAMB436,19.1832794341,1
5-FU,ABT-888,UWB1289,12.1947974084,1
TEMOZOLOMIDE,DASATINIB,PA1,24.5125228563,1
L778123,SUNITINIB,SKMES1,15.3834399576,1
SUNITINIB,AZD1775,A427,-0.2207166127,0
VINBLASTINE,GELDANAMYCIN,A2058,-12.8722948675,0
ABT-888,TOPOTECAN,SKMES1,-17.6750840576,0
MRK-003,SN-38,NIHOVCAR3,20.2516781541,1
VINBLASTINE,MK-8669,NCIH1650,13.6943265524,1
OXALIPLATIN,SORAFENIB,NCIH1650,-13.5838450628,0
L778123,LAPATINIB,SW837,11.807665345,1
MK-4541,METHOTREXATE,NIHOVCAR3,-39.4890025897,0
MRK-003,CYCLOPHOSPHAMIDE,ZR751,-4.6610165109,0
MK-4827,BEZ-235,RKO,13.9373828606,1
METFORMIN,BEZ-235,NCIH520,18.6929212765,1
ETOPOSIDE,SUNITINIB,KPL1,17.6081692151,1
ZOLINZA,MK-8776,HT144,21.5019296281,1
ZOLINZA,SUNITINIB,A2058,-8.9660853516,0
AZD1775,ERLOTINIB,SW620,-7.6628195772,0
GELDANAMYCIN,BEZ-235,A2780,14.8665878928,1
CARBOPLATIN,MK-2206,SKMEL30,21.7903118951,1
DEXAMETHASONE,DASATINIB,ES2,-27.4350113437,0
OXALIPLATIN,DINACICLIB,DLD1,-10.2651100744,0
VINBLASTINE,PD325901,RKO,29.232763873,1
DEXAMETHASONE,MK-8776,NCIH520,-0.9769751955,0
5-FU,SORAFENIB,NCIH1650,-2.5001498348,0
ZOLINZA,DASATINIB,HT144,33.7944782211,1
MRK-003,CYCLOPHOSPHAMIDE,KPL1,-2.9102540408,0
TEMOZOLOMIDE,ABT-888,NCIH520,18.9810528042,1
TEMOZOLOMIDE,DINACICLIB,NCIH23,-6.1663445198,0
MK-4827,OXALIPLATIN,HCT116,13.2061137678,1
MK-4541,DOXORUBICIN,HT29,22.832958289,1
VINORELBINE,SUNITINIB,RPMI7951,-22.4545454485,0
DASATINIB,MK-8776,RPMI7951,17.1689002436,1
VINBLASTINE,BEZ-235,UACC62,23.3508487839,1
AZD1775,BEZ-235,A375,51.63655766745,1
METHOTREXATE,BORTEZOMIB,NCIH460,-27.716384683,0
VINORELBINE,MK-4827,HT29,-38.6890804067,0
GEMCITABINE,MK-5108,ZR751,-3.1024825656,0
DINACICLIB,MK-8776,SKMES1,-28.1001792919,0
ZOLINZA,MK-8669,NCIH520,-0.8444894719,0
LAPATINIB,OXALIPLATIN,ES2,-14.8135028779,0
VINORELBINE,PD325901,KPL1,-1.0572160511,0
ETOPOSIDE,PD325901,SKMEL30,13.8289906266,1
5-FU,PD325901,VCAP,11.4350299448,1
VINORELBINE,MK-8776,KPL1,-6.0208942552,0
TEMOZOLOMIDE,MK-5108,NCIH460,-19.0301291159,0
GEMCITABINE,MK-5108,LOVO,-2.2203488905,0
PD325901,BEZ-235,NCIH2122,49.3343795946,1
MK-4541,VINBLASTINE,VCAP,18.2777605556,1
MITOMYCINE,GELDANAMYCIN,A2058,20.3740655263,1
BORTEZOMIB,BEZ-235,NCIH520,-20.1154440266,0
GEMCITABINE,ERLOTINIB,MDAMB436,11.1838667868,1
MK-8669,TOPOTECAN,A375,27.9212532693,1
MK-2206,BEZ-235,LOVO,34.680188579,1
5-FU,MK-5108,HCT116,16.5701564393,1
MRK-003,METFORMIN,SKOV3,16.1494295944,1
ZOLINZA,SUNITINIB,KPL1,10.2890079557,1
L778123,LAPATINIB,A375,21.2144330234,1
ERLOTINIB,ABT-888,A427,-1.9265033049,0
LAPATINIB,ABT-888,SW837,-8.3420021677,0
MK-4827,SN-38,UACC62,35.6282513121,1
CYCLOPHOSPHAMIDE,BORTEZOMIB,DLD1,14.1740242056,1
TEMOZOLOMIDE,LAPATINIB,RKO,-7.3663995486,0
PACLITAXEL,MK-8669,UACC62,16.9493869716,1
METHOTREXATE,ZOLINZA,PA1,-23.66584439,0
TEMOZOLOMIDE,BEZ-235,RKO,-11.942205801,0
VINBLASTINE,ABT-888,LOVO,-31.8153628641,0
ETOPOSIDE,TEMOZOLOMIDE,SKOV3,-5.3683447835,0
DOXORUBICIN,MK-5108,SKOV3,-17.555008897,0
MITOMYCINE,MK-8776,VCAP,44.69988527,1
LAPATINIB,MK-4827,LOVO,31.1115809705,1
CYCLOPHOSPHAMIDE,BORTEZOMIB,MDAMB436,-0.6193109644,0
TEMOZOLOMIDE,GELDANAMYCIN,PA1,-9.8505795613,0
DOXORUBICIN,PD325901,SW837,13.1560222196,1
MK-4541,SORAFENIB,LOVO,-5.4751170651,0
MK-2206,OXALIPLATIN,A2058,-9.9869709824,0
BORTEZOMIB,MK-8669,A375,-23.3265933204,0
PACLITAXEL,BORTEZOMIB,NCIH2122,-307.0262696005,0
MRK-003,TOPOTECAN,KPL1,23.3906121088,1
MK-5108,BORTEZOMIB,NIHOVCAR3,-16.1269476934,0
MRK-003,VINBLASTINE,DLD1,17.554550194,1
DOXORUBICIN,SORAFENIB,ES2,-11.9595397124,0
DEXAMETHASONE,LAPATINIB,NIHOVCAR3,14.3406629064,1
DEXAMETHASONE,MK-5108,UWB1289,-2.3337707668,0
MK-4541,5-FU,VCAP,21.2146371564,1
DEXAMETHASONE,PD325901,T47D,-42.0869227749,0
DASATINIB,MK-8669,PA1,-7.4571471507,0
ERLOTINIB,DASATINIB,RKO,11.2554584031,1
L778123,BEZ-235,NIHOVCAR3,11.8144972228,1
PACLITAXEL,MK-8669,A2780,12.4967993403,1
LAPATINIB,MK-8669,LOVO,58.2850802663,1
GELDANAMYCIN,TOPOTECAN,PA1,-11.2241981759,0
MITOMYCINE,DASATINIB,ES2,10.5803428698,1
MK-4541,MK-5108,NCIH460,-11.0548865893,0
PACLITAXEL,BEZ-235,NCIH460,34.6059616324,1
VINORELBINE,MK-2206,ES2,30.6199059559,1
GEMCITABINE,AZD1775,NIHOVCAR3,19.1274114717,1
ERLOTINIB,MK-8776,NCIH2122,-2.554158487,0
SUNITINIB,MK-4827,CAOV3,-1.3899824696,0
MK-2206,TOPOTECAN,NCIH23,19.5472428456,1
ZOLINZA,ERLOTINIB,UWB1289,17.409990409,1
SUNITINIB,SORAFENIB,NCIH460,-0.0895990022,0
AZD1775,MK-8669,VCAP,16.0412645851,1
PACLITAXEL,L778123,SKMEL30,13.3974238198,1
L778123,MK-8669,A2780,38.8826061622,1
MRK-003,PD325901,DLD1,10.4195378108,1
BORTEZOMIB,MK-8669,UWB1289,-15.0724068783,0
BORTEZOMIB,TOPOTECAN,NCIH520,-22.4500513596,0
PACLITAXEL,TEMOZOLOMIDE,CAOV3,-19.0810618232,0
MRK-003,OXALIPLATIN,UACC62,-22.2995949265,0
VINBLASTINE,SORAFENIB,A2780,-1.0058666956,0
ABT-888,GELDANAMYCIN,OV90,-8.587738631,0
GELDANAMYCIN,SN-38,ES2,-3.7004567622,0
MK-2206,TOPOTECAN,LOVO,29.4064724671,1
VINBLASTINE,DASATINIB,OV90,-0.4342535419,0
ABT-888,OXALIPLATIN,SKOV3,-4.5791347006,0
CYCLOPHOSPHAMIDE,MK-4827,PA1,-0.8272781513,0
PD325901,DASATINIB,KPL1,-6.0446441409,0
DEXAMETHASONE,BEZ-235,HT144,10.377439529,1
DOXORUBICIN,BORTEZOMIB,RKO,-8.2430107691,0
ETOPOSIDE,TEMOZOLOMIDE,CAOV3,83.0058505727,1
MK-4541,OXALIPLATIN,RPMI7951,-27.4530484565,0
GEMCITABINE,MK-8669,HCT116,-3.7288960485,0
VINBLASTINE,L778123,T47D,20.3981807166,1
VINORELBINE,ABT-888,NCIH23,-99.7060111901,0
DEXAMETHASONE,TEMOZOLOMIDE,A2780,-3.039626923,0
TEMOZOLOMIDE,OXALIPLATIN,UACC62,-15.6061921585,0
AZD1775,MK-4827,CAOV3,-0.7440299043,0
GELDANAMYCIN,TOPOTECAN,CAOV3,-2.912022437,0
ERLOTINIB,SORAFENIB,NIHOVCAR3,-18.1126680247,0
PD325901,SORAFENIB,CAOV3,13.7942379115,1
MK-4827,TOPOTECAN,SW620,11.1749099405,1
5-FU,GELDANAMYCIN,NCIH460,-2.4468045136,0
LAPATINIB,PD325901,NCIH2122,74.0749476973,1
GEMCITABINE,AZD1775,DLD1,21.202938284,1
TOPOTECAN,BEZ-235,SW620,17.1998275806,1
SUNITINIB,DINACICLIB,CAOV3,-1.8595588278,0
MRK-003,ZOLINZA,SW837,10.4103362079,1
OXALIPLATIN,DINACICLIB,NCIH23,-21.3458663726,0
DEXAMETHASONE,PD325901,RPMI7951,-10.4149110574,0
METHOTREXATE,MK-4827,NCIH520,-21.2006966963,0
GEMCITABINE,MK-8669,MDAMB436,21.0798971808,1
ETOPOSIDE,ERLOTINIB,ZR751,51.4737549582,1
MK-5108,DASATINIB,A375,17.9324338942,1
CARBOPLATIN,SORAFENIB,RPMI7951,-36.5718778834,0
TEMOZOLOMIDE,DASATINIB,A2780,43.3653169528,1
MITOMYCINE,SUNITINIB,NCIH23,-11.7305379838,0
BORTEZOMIB,SN-38,SW837,-5.7383438753,0
MK-2206,SORAFENIB,NCIH460,18.5385569483,1
METFORMIN,LAPATINIB,T47D,19.0565261488,1
MRK-003,5-FU,RKO,-0.9015790303,0
MITOMYCINE,TEMOZOLOMIDE,CAOV3,-3.9543368447,0
METHOTREXATE,MK-8669,NIHOVCAR3,-44.1294507883,0
CYCLOPHOSPHAMIDE,MK-2206,A2058,10.1727056614,1
L778123,TOPOTECAN,NCIH23,15.458404014,1
VINBLASTINE,ABT-888,SKOV3,-5.2108696741,0
DASATINIB,MK-8776,HCT116,20.6291268879,1
GEMCITABINE,AZD1775,MDAMB436,21.3180950619,1
ERLOTINIB,PD325901,T47D,-32.7874441123,0
ZOLINZA,SUNITINIB,SKMES1,-4.0856763399,0
MK-4541,SN-38,ZR751,-4.7908686209,0
VINBLASTINE,MK-2206,A427,-31.0944720797,0
CYCLOPHOSPHAMIDE,PD325901,A2058,-1.8430109412,0
VINORELBINE,BEZ-235,NCIH23,-212.4597871553,0
CARBOPLATIN,BEZ-235,HCT116,35.4463465928,1
ABT-888,OXALIPLATIN,T47D,-34.6779441093,0
BORTEZOMIB,DINACICLIB,RPMI7951,-10.208281017,0
VINBLASTINE,AZD1775,SW620,20.3715237687,1
MK-2206,ABT-888,A2780,41.6671529657,1
MK-4541,MK-8669,NCIH520,-0.2008298996,0
CYCLOPHOSPHAMIDE,SORAFENIB,DLD1,16.3405443748,1
TEMOZOLOMIDE,GELDANAMYCIN,NCIH460,-15.3474740323,0
DEXAMETHASONE,BORTEZOMIB,NCIH460,27.1788265214,1
DASATINIB,SN-38,CAOV3,20.1197884994,1
VINBLASTINE,GELDANAMYCIN,A2780,-18.2239915299,0
LAPATINIB,ABT-888,NCIH2122,-4.8847177606,0
MK-4541,ETOPOSIDE,NCIH520,-1.6846183646,0
BORTEZOMIB,OXALIPLATIN,A427,-20.6619228201,0
CYCLOPHOSPHAMIDE,BEZ-235,RKO,10.0769649593,1
MRK-003,GEMCITABINE,A375,-16.0102755084,0
MITOMYCINE,L778123,SKOV3,-35.9074954678,0
MK-5108,TOPOTECAN,A375,14.1537282668,1
DEXAMETHASONE,ABT-888,OV90,-11.3890112848,0
DINACICLIB,MK-8776,NCIH1650,-14.6442529682,0
GELDANAMYCIN,MK-8776,MDAMB436,12.0533901081,1
AZD1775,BORTEZOMIB,RKO,-12.6766643513,0
AZD1775,TOPOTECAN,OV90,-9.075561375,0
METFORMIN,ABT-888,ES2,-11.1880301015,0
CARBOPLATIN,TEMOZOLOMIDE,A375,-20.9191952213,0
ETOPOSIDE,MK-8776,KPL1,19.8563209364,1
L778123,MK-4827,KPL1,-4.9678363728,0
PACLITAXEL,GELDANAMYCIN,OV90,15.711240625,1
L778123,ZOLINZA,NCIH520,-0.9167793746,0
AZD1775,DINACICLIB,HT29,-8.1390242262,0
MK-4827,SN-38,NCIH520,19.4775172747,1
BEZ-235,DINACICLIB,ZR751,13.9030474373,1
ERLOTINIB,OXALIPLATIN,A2058,-14.4481460473,0
LAPATINIB,BEZ-235,ZR751,41.2394380183,1
VINORELBINE,MK-8669,NCIH23,-3.8078441176,0
MK-4541,VINBLASTINE,CAOV3,-61.9707236403,0
5-FU,ABT-888,LOVO,-8.9792139458,0
ZOLINZA,BEZ-235,RKO,20.0090540092,1
SUNITINIB,MK-4827,OV90,-1.9971984739,0
SUNITINIB,BORTEZOMIB,SKMES1,-14.8666115561,0
VINORELBINE,TEMOZOLOMIDE,A2058,-29.2217929981,0
PACLITAXEL,AZD1775,ZR751,15.9144556171,1
L778123,SUNITINIB,HT144,11.0854032968,1
METHOTREXATE,ERLOTINIB,OV90,11.2698115462,1
MITOMYCINE,BORTEZOMIB,PA1,-19.5947709795,0
ABT-888,SN-38,NCIH460,22.6030362318,1
LAPATINIB,SORAFENIB,SW620,11.8372347521,1
ZOLINZA,MK-2206,SKMEL30,11.5170200695,1
MK-4827,ABT-888,T47D,-0.1984894826,0
MK-8669,SN-38,RKO,17.4106239274,1
LAPATINIB,BEZ-235,SW620,10.6989449187,1
