drug_a_name,drug_b_name,cell_line,synergy,label
METHOTREXATE,BEZ-235,SW837,10.8716199024,1
MRK-003,MK-5108,NCIH520,-1.937932973,0
CARBOPLATIN,DINACICLIB,DLD1,-8.327349752,0
PACLITAXEL,MK-2206,KPL1,56.0706222534,1
MK-2206,MK-8776,KPL1,36.2238468849,1
DOXORUBICIN,GELDANAMYCIN,NCIH23,-23.6318948039,0
ETOPOSIDE,ZOLINZA,ES2,11.2892111713,1
METHOTREXATE,L778123,NIHOVCAR3,-22.3717985866,0
VINBLASTINE,LAPATINIB,ES2,18.9213897997,1
MITOMYCINE,DASATINIB,NCIH520,59.4527709635,1
ABT-888,SN-38,CAOV3,41.8226136291,1
TEMOZOLOMIDE,ABT-888,A427,29.9477946023,1
AZD1775,DASATINIB,SKMEL30,12.6557121149,1
ZOLINZA,PD325901,UACC62,-20.8439853509,0
METHOTREXATE,TEMOZOLOMIDE,MDAMB436,-7.2367248051,0
VINBLASTINE,GELDANAMYCIN,HCT116,-16.399058051,0
METFORMIN,ABT-888,RPMI7951,-10.6810706245,0
ETOPOSIDE,MK-8776,NCIH1650,25.1718998534,1
ABT-888,DINACICLIB,T47D,-24.1559506459,0
ZOLINZA,TEMOZOLOMIDE,OV90,12.8247090171,1
MK-5108,TOPOTECAN,OV90,14.3234506682,1
PACLITAXEL,MK-5108,A2058,23.7017334189,1
BORTEZOMIB,ABT-888,A2780,-7.7976823039,0
METHOTREXATE,MK-5108,NCIH23,-10.9847042524,0
L778123,VINORELBINE,SW837,-9.9580784774,0
PD325901,DASATINIB,NCIH520,-30.8862514501,0
AZD1775,BORTEZOMIB,MDAMB436,-5.0166506828,0
LAPATINIB,MK-2206,ES2,14.01107388795,1
MITOMYCINE,DINACICLIB,NCIH2122,-2.8980931535,0
VINORELBINE,PD325901,A2058,-27.2269414331,0
CARBOPLATIN,LAPATINIB,NIHOVCAR3,21.0789869425,1
SUNITINIB,SN-38,HT29,-2.1301638658,0
LAPATINIB,MK-8669,HT29,21.7420805586,1
MK-4827,SORAFENIB,MDAMB436,-3.0197675408,0
MK-5108,ERLOTINIB,CAOV3,-3.6003645116,0
MK-4541,MK-8669,VCAP,-9.444521038,0
METHOTREXATE,ERLOTINIB,UWB1289,-18.0348766299,0
PD325901,TOPOTECAN,ES2,10.4947486201,1
ZOLINZA,MK-4827,PA1,-2.1236278877,0
ETOPOSIDE,MK-8669,PA1,-22.9227549067,0
GEMCITABINE,TEMOZOLOMIDE,KPL1,-7.0478843654,0
DASATINIB,GELDANAMYCIN,NIHOVCAR3,32.7740719024,1
MRK-003,SORAFENIB,NCIH2122,16.606469625,1
PACLITAXEL,SORAFENIB,ZR751,-12.2357444592,0
METHOTREXATE,ZOLINZA,RPMI7951,-23.3265911074,0
GELDANAMYCIN,TOPOTECAN,NCIH23,-17.9764710057,0
MITOMYCINE,ERLOTINIB,ES2,-52.7999902261,0
MRK-003,TEMOZOLOMIDE,NCIH2122,-6.5481055139,0
ETOPOSIDE,MK-2206,KPL1,60.243101235,1
MK-4541,SN-38,NCIH1650,-14.4156971334,0
METFORMIN,SUNITINIB,NCIH520,11.1897125105,1
LAPATINIB,MK-8776,HT29,13.3091844314,1
SUNITINIB,MK-2206,A427,15.5674372028,1
MK-4541,LAPATINIB,HT144,-3.3524004909,0
L778123,AZD1775,SKMES1,11.5621786105,1
MRK-003,BEZ-235,NCIH23,15.2374897775,1
DEXAMETHASONE,L778123,KPL1,16.4381417585,1
MK-2206,BORTEZOMIB,SKMEL30,-0.6168496322,0
MK-4827,ABT-888,T47D,-0.1984894826,0
DASATINIB,GELDANAMYCIN,SKMES1,32.9673051371,1
MITOMYCINE,BORTEZOMIB,OV90,-20.7055351197,0
ZOLINZA,SUNITINIB,SW620,-12.805035681,0
MK-4541,ETOPOSIDE,A2780,13.7811560843,1
MK-4541,MK-5108,OV90,-1.7069317664,0
MK-2206,ABT-888,NCIH460,-6.7992512031,0
TEMOZOLOMIDE,BEZ-235,SW837,21.3806384833,1
GEMCITABINE,TEMOZOLOMIDE,HT144,-4.0968224319,0
PACLITAXEL,MK-8669,HT144,39.5321609357,1
METFORMIN,GELDANAMYCIN,SW620,-12.7384854683,0
ERLOTINIB,MK-8669,VCAP,17.9729893912,1
VINORELBINE,TEMOZOLOMIDE,VCAP,-30.9531663522,0
MK-4541,TEMOZOLOMIDE,ZR751,-102.1366253672,0
MK-4541,LAPATINIB,RKO,-0.7375285502,0
MK-4827,SN-38,SKMES1,32.2449321113,1
ZOLINZA,BEZ-235,T47D,109.7250531807,1
LAPATINIB,OXALIPLATIN,A427,-24.0697234145,0
GEMCITABINE,ERLOTINIB,RKO,-9.2804826744,0
ERLOTINIB,SN-38,SKOV3,21.1754798764,1
ZOLINZA,DINACICLIB,SW620,-39.9506626338,0
DASATINIB,MK-8669,ES2,35.7009450717,1
5-FU,MK-5108,NCIH23,-2.7746186765,0
ZOLINZA,TOPOTECAN,NCIH460,-10.9156508802,0
MRK-003,ETOPOSIDE,RPMI7951,13.7454196778,1
CYCLOPHOSPHAMIDE,L778123,T47D,-14.9686053733,0
MK-8669,OXALIPLATIN,LOVO,-12.6280622288,0
ETOPOSIDE,MK-4827,NCIH1650,26.2248310949,1
MRK-003,CARBOPLATIN,RPMI7951,-5.4206954008,0
SN-38,DINACICLIB,OV90,-29.136207987,0
ERLOTINIB,SORAFENIB,HCT116,11.5706464436,1
SN-38,MK-8776,UWB1289,10.9270523378,1
VINBLASTINE,ABT-888,SKMES1,-0.4856743711,0
TEMOZOLOMIDE,BORTEZOMIB,OV90,-6.8530559387,0
MK-2206,DASATINIB,DLD1,53.1937308799,1
L778123,DINACICLIB,NIHOVCAR3,-5.1574807977,0
ETOPOSIDE,MK-8776,UACC62,20.6328172139,1
VINORELBINE,GELDANAMYCIN,DLD1,-21.1901635465,0
MRK-003,DINACICLIB,PA1,-2.0670409766,0
ZOLINZA,SORAFENIB,RPMI7951,-14.2526387025,0
DEXAMETHASONE,BEZ-235,OV90,13.8393778842,1
ETOPOSIDE,MK-2206,ES2,17.0550637925,1
ETOPOSIDE,BORTEZOMIB,HT29,-16.4133214926,0
METHOTREXATE,GELDANAMYCIN,NCIH460,-39.7058749589,0
MK-5108,ERLOTINIB,A375,16.0632665906,1
MITOMYCINE,DINACICLIB,DLD1,-5.3701971678,0
VINORELBINE,MK-4827,DLD1,-5.7716991345,0
VINBLASTINE,TEMOZOLOMIDE,A2058,-30.2606186521,0
ETOPOSIDE,ERLOTINIB,VCAP,41.8535057623,1
L778123,BORTEZOMIB,RKO,12.4876528654,1
VINORELBINE,TEMOZOLOMIDE,ZR751,-23.7669088081,0
DEXAMETHASONE,ERLOTINIB,T47D,-22.5025227905,0
METFORMIN,GELDANAMYCIN,ES2,-14.9192249832,0
AZD1775,BEZ-235,SKOV3,25.4699274376,1
5-FU,BEZ-235,A2058,13.6791116022,1
MITOMYCINE,MK-5108,RPMI7951,-5.355336345,0
CYCLOPHOSPHAMIDE,AZD1775,UWB1289,67.6367409257,1
GEMCITABINE,BORTEZOMIB,SKMES1,-15.6950604776,0
PACLITAXEL,ERLOTINIB,OV90,-5.5209389092,0
METFORMIN,DINACICLIB,CAOV3,-13.1827732949,0
METHOTREXATE,LAPATINIB,A375,14.406119714,1
MK-2206,SORAFENIB,SKMES1,13.8254503349,1
MRK-003,ABT-888,SW837,-5.1884260469,0
GEMCITABINE,BORTEZOMIB,SKOV3,-15.0659049344,0
MK-2206,SORAFENIB,HT29,17.9990953617,1
MK-4827,MK-8669,A427,33.201222101,1
CYCLOPHOSPHAMIDE,GELDANAMYCIN,UWB1289,-8.1037692404,0
MK-8669,OXALIPLATIN,KPL1,12.1363567531,1
BORTEZOMIB,TOPOTECAN,NCIH520,-22.4500513596,0
VINBLASTINE,PD325901,CAOV3,-13.9092494726,0
VINORELBINE,MK-8776,HT29,-13.565101984,0
CYCLOPHOSPHAMIDE,PD325901,NCIH1650,-4.5534686059,0
MK-4541,SUNITINIB,ES2,13.4585529611,1
MITOMYCINE,MK-8776,SKMES1,-10.2201014283,0
BORTEZOMIB,SORAFENIB,LOVO,-12.1862265094,0
L778123,ETOPOSIDE,HCT116,-2.5129995503,0
LAPATINIB,DASATINIB,ES2,-1.3742900194,0
VINORELBINE,TEMOZOLOMIDE,T47D,-26.737417804,0
MK-8669,GELDANAMYCIN,OV90,19.1101073466,1
PACLITAXEL,DASATINIB,MDAMB436,41.5893652745,1
TOPOTECAN,BEZ-235,A375,24.1042356238,1
MITOMYCINE,ERLOTINIB,T47D,-10.7047520602,0
L778123,OXALIPLATIN,NIHOVCAR3,-19.1766006369,0
BORTEZOMIB,BEZ-235,NCIH2122,-2.7964612805,0
MITOMYCINE,MK-2206,NCIH2122,14.7172416338,1
MITOMYCINE,SORAFENIB,ZR751,-43.8465993148,0
CARBOPLATIN,BORTEZOMIB,DLD1,15.442146853,1
BORTEZOMIB,TOPOTECAN,NCIH23,-17.177115561,0
5-FU,LAPATINIB,DLD1,11.5546266847,1
MK-5108,MK-8669,A2058,17.8854604204,1
5-FU,L778123,UWB1289,13.7199255864,1
DEXAMETHASONE,MK-5108,SKMEL30,11.0082330418,1
OXALIPLATIN,DINACICLIB,A2780,-9.9955604611,0
SN-38,SORAFENIB,NCIH1650,10.7990818088,1
PD325901,GELDANAMYCIN,UWB1289,-43.4605113616,0
MK-2206,OXALIPLATIN,RPMI7951,-31.7843905996,0
VINORELBINE,TEMOZOLOMIDE,SW837,-3.3760651463,0
METHOTREXATE,PD325901,SKMES1,-2.8067558726,0
MK-4541,LAPATINIB,RPMI7951,-2.9384349112,0
VINBLASTINE,L778123,A2058,82.5166518427,1
CYCLOPHOSPHAMIDE,AZD1775,SKOV3,14.8582444387,1
ERLOTINIB,OXALIPLATIN,OV90,-31.1983312611,0
VINORELBINE,TEMOZOLOMIDE,SKMES1,11.6042704773,1
LAPATINIB,SN-38,SKMES1,25.4557958529,1
BORTEZOMIB,GELDANAMYCIN,NCIH2122,-25.0631852128,0
SUNITINIB,MK-2206,T47D,14.3091700484,1
AZD1775,MK-4827,ES2,-5.5885155537,0
MK-4541,AZD1775,A427,18.0233806715,1
MK-4541,AZD1775,OV90,-6.3612451421,0
MK-4541,CARBOPLATIN,NIHOVCAR3,-25.5459057229,0
PD325901,TOPOTECAN,CAOV3,14.9108779446,1
ZOLINZA,MK-5108,SKMES1,-5.7218415021,0
MITOMYCINE,ZOLINZA,UWB1289,13.5517492261,1
PACLITAXEL,SUNITINIB,KPL1,11.8841618674,1
DEXAMETHASONE,PD325901,T47D,-42.0869227749,0
ETOPOSIDE,MK-5108,HT144,-2.8871973316,0
MK-4541,VINBLASTINE,HT29,-4.8462770778,0
CARBOPLATIN,MK-8776,RPMI7951,-4.0796849836,0
MK-4541,5-FU,SKOV3,-5.4733169835,0
MRK-003,PD325901,HT144,16.8182666366,1
MK-4541,VINORELBINE,NCIH2122,-19.48779066,0
ABT-888,SN-38,RPMI7951,23.8706315741,1
ETOPOSIDE,LAPATINIB,NCIH460,13.8504403802,1
AZD1775,DINACICLIB,RPMI7951,-6.6001547855,0
5-FU,BEZ-235,PA1,21.5623867189,1
DOXORUBICIN,GELDANAMYCIN,CAOV3,-12.660275194,0
MK-5108,ERLOTINIB,HCT116,15.4002206973,1
CYCLOPHOSPHAMIDE,MK-2206,HT144,13.4937261218,1
VINORELBINE,DASATINIB,SKMEL30,-14.3889462524,0
L778123,MK-8669,NCIH2122,39.990865001550006,1
DEXAMETHASONE,LAPATINIB,PA1,-0.3796009955,0
DASATINIB,DINACICLIB,NCIH520,26.2931145505,1
DEXAMETHASONE,MK-5108,UACC62,12.8836124142,1
ETOPOSIDE,MK-8776,CAOV3,65.0998472311,1
ETOPOSIDE,MK-8669,A375,30.7155989156,1
BORTEZOMIB,DASATINIB,HCT116,-9.2178912765,0
METFORMIN,GELDANAMYCIN,A2780,-11.4848615309,0
LAPATINIB,PD325901,DLD1,46.6026397666,1
CYCLOPHOSPHAMIDE,DASATINIB,HCT116,-28.0015220616,0
MK-4541,MK-8776,NCIH23,-2.0158355976,0
MITOMYCINE,LAPATINIB,A375,12.1746655188,1
ERLOTINIB,BORTEZOMIB,UACC62,-20.689081842,0
METFORMIN,DINACICLIB,HT29,-3.8081515645,0
GEMCITABINE,TEMOZOLOMIDE,NCIH23,-9.5829332457,0
DOXORUBICIN,TEMOZOLOMIDE,MDAMB436,-12.9837113283,0
VINBLASTINE,DASATINIB,T47D,-40.1061608544,0
MRK-003,METFORMIN,ZR751,-21.8101509073,0
SN-38,MK-8776,RKO,-5.6948165829,0
LAPATINIB,BEZ-235,SKMEL30,26.986292931,1
ERLOTINIB,ABT-888,VCAP,-17.275739821,0
METHOTREXATE,PD325901,A375,-6.6318394463,0
METFORMIN,BEZ-235,PA1,12.6393986374,1
GELDANAMYCIN,BEZ-235,A427,16.8220879195,1
5-FU,DINACICLIB,HT29,-2.5394087442,0
GEMCITABINE,MK-8669,A375,-9.1699201342,0
OXALIPLATIN,SORAFENIB,A375,-11.9134807395,0
VINORELBINE,MK-8776,SKMES1,-12.2691923783,0
MK-4827,DINACICLIB,HCT116,-8.4715509697,0
MK-4541,GEMCITABINE,NIHOVCAR3,-5.5969745488,0
CARBOPLATIN,MK-8776,T47D,-51.4391199744,0
SUNITINIB,OXALIPLATIN,NCIH520,-8.1185971848,0
LAPATINIB,SORAFENIB,UACC62,20.0994072124,1
MK-5108,ABT-888,HCT116,12.8623303503,1
MRK-003,PACLITAXEL,VCAP,28.8472101503,1
DOXORUBICIN,BORTEZOMIB,NIHOVCAR3,-16.0400383593,0
MK-4541,METFORMIN,SKMEL30,-10.3154220392,0
MK-4541,ZOLINZA,NCIH23,-5.4855448423,0
LAPATINIB,DINACICLIB,NCIH460,27.2015729579,1
5-FU,TEMOZOLOMIDE,CAOV3,-35.6606340737,0
TEMOZOLOMIDE,DINACICLIB,CAOV3,-16.6938973639,0
SUNITINIB,SN-38,CAOV3,-1.680760145,0
GEMCITABINE,PD325901,MDAMB436,17.8714098365,1
DEXAMETHASONE,LAPATINIB,HT144,-18.7671907707,0
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,UWB1289,-6.4432729847,0
ERLOTINIB,MK-8776,NCIH1650,-3.6363857033,0
ERLOTINIB,BEZ-235,RKO,12.9369626545,1
MK-4541,VINORELBINE,NCIH520,-2.3405064112,0
ABT-888,BEZ-235,A375,26.7770275075,1
CARBOPLATIN,LAPATINIB,NCIH2122,-4.6959553188,0
MK-4541,GELDANAMYCIN,UWB1289,-3.4775773022,0
BORTEZOMIB,TOPOTECAN,ES2,-21.458330338,0
MRK-003,BEZ-235,ES2,20.5315981651,1
5-FU,ABT-888,SW837,-14.5231086273,0
TEMOZOLOMIDE,BORTEZOMIB,UWB1289,-10.4071753557,0
L778123,TEMOZOLOMIDE,ZR751,-29.4077825339,0
SUNITINIB,AZD1775,SW620,-7.9406147414,0
VINBLASTINE,ERLOTINIB,NCIH520,39.9434616124,1
AZD1775,ABT-888,LOVO,-3.4584771509,0
MRK-003,SUNITINIB,T47D,21.2562764848,1
VINBLASTINE,MK-8669,MDAMB436,-3.4380896738,0
PACLITAXEL,AZD1775,NCIH2122,-19.2715812197,0
L778123,MK-2206,A427,33.542847325,1
MK-4541,MK-2206,CAOV3,83.6307831696,1
MRK-003,DINACICLIB,UACC62,-0.046774119,0
MK-4827,DASATINIB,PA1,26.5578283588,1
METFORMIN,DASATINIB,A2780,26.0189597722,1
ETOPOSIDE,SORAFENIB,SKOV3,-3.4137803701,0
ZOLINZA,MK-8776,A375,43.7893108156,1
ZOLINZA,SORAFENIB,VCAP,-6.2526574434,0
AZD1775,GELDANAMYCIN,NIHOVCAR3,-23.0959429476,0
ETOPOSIDE,ZOLINZA,ZR751,22.8357364454,1
CARBOPLATIN,MK-4827,A427,-4.1659182704,0
DEXAMETHASONE,BORTEZOMIB,RPMI7951,-19.6531103253,0
OXALIPLATIN,SORAFENIB,A2780,-8.5330113354,0
VINBLASTINE,PD325901,MDAMB436,-7.570960472,0
DEXAMETHASONE,MK-8776,A427,-4.4178794935,0
5-FU,PD325901,NIHOVCAR3,24.6866031908,1
ZOLINZA,DASATINIB,A2058,48.6043316224,1
MRK-003,DINACICLIB,MDAMB436,-3.5205584083,0
SUNITINIB,TOPOTECAN,NIHOVCAR3,-33.068062924,0
TEMOZOLOMIDE,DASATINIB,UACC62,-10.4523775444,0
MK-4827,SN-38,NCIH460,28.458042042,1
MK-4541,ERLOTINIB,KPL1,26.217955702,1
VINORELBINE,SUNITINIB,A2058,-13.1617410674,0
DASATINIB,MK-8669,UACC62,21.4208594047,1
VINBLASTINE,BEZ-235,KPL1,24.200086458,1
AZD1775,BEZ-235,NCIH23,11.003313357,1
METHOTREXATE,DASATINIB,SKMEL30,-31.2384148314,0
VINORELBINE,MK-4827,A2058,-47.2345605414,0
GEMCITABINE,MK-8669,HCT116,-3.7288960485,0
DINACICLIB,MK-8776,RPMI7951,-14.7478427779,0
ZOLINZA,MK-8669,NCIH2122,22.6220056225,1
LAPATINIB,PD325901,T47D,58.830054649,1
VINORELBINE,MK-8776,SKOV3,10.6348692014,1
ETOPOSIDE,PD325901,A2780,36.8438880902,1
5-FU,PD325901,A2780,24.6101491603,1
VINORELBINE,MK-8669,SKMEL30,29.3198646719,1
TEMOZOLOMIDE,MK-4827,SKOV3,58.3517778583,1
GEMCITABINE,MK-5108,NCIH460,-12.7219541613,0
PD325901,BORTEZOMIB,NCIH520,-27.0755090703,0
MK-4541,ZOLINZA,T47D,28.3844174082,1
MITOMYCINE,L778123,A2058,-11.5244416217,0
BORTEZOMIB,BEZ-235,UACC62,-3.0147329097,0
GEMCITABINE,ERLOTINIB,HCT116,-3.2823955645,0
MRK-003,AZD1775,SKOV3,21.802556022,1
MK-2206,BEZ-235,RPMI7951,42.4905969574,1
5-FU,MK-2206,UWB1289,20.7586233912,1
MRK-003,MK-2206,SKMEL30,25.3531025495,1
ZOLINZA,SUNITINIB,HT29,-0.5369534817,0
L778123,LAPATINIB,A2058,15.567887115,1
DOXORUBICIN,ZOLINZA,SW620,-2.4149261315,0
LAPATINIB,BEZ-235,ZR751,41.2394380183,1
MK-5108,BEZ-235,NIHOVCAR3,15.1844049517,1
CYCLOPHOSPHAMIDE,BEZ-235,SKMEL30,18.4464809914,1
TEMOZOLOMIDE,GELDANAMYCIN,UWB1289,-7.1407335875,0
PACLITAXEL,PD325901,RKO,24.7444059279,1
MITOMYCINE,ABT-888,UWB1289,-1.4290404672,0
TEMOZOLOMIDE,AZD1775,VCAP,24.6342147569,1
TOPOTECAN,SORAFENIB,NIHOVCAR3,-30.4990004504,0
ETOPOSIDE,TEMOZOLOMIDE,NCIH520,-0.5319580492,0
DOXORUBICIN,MK-5108,NCIH2122,-18.3343072711,0
MITOMYCINE,PD325901,VCAP,-2.5932600689,0
LAPATINIB,MK-8669,A427,-11.109615799,0
CYCLOPHOSPHAMIDE,BEZ-235,SW620,15.9233170886,1
TEMOZOLOMIDE,GELDANAMYCIN,ES2,-3.0408814063,0
DOXORUBICIN,PD325901,PA1,-12.4761322201,0
MK-4541,TEMOZOLOMIDE,T47D,-106.2566397378,0
MK-2206,OXALIPLATIN,HT144,-12.2398210958,0
BORTEZOMIB,MK-8669,NCIH1650,-12.1368992414,0
PACLITAXEL,DASATINIB,RKO,17.8551366516,1
MRK-003,VINBLASTINE,SKMEL30,28.6939632486,1
MK-5108,ERLOTINIB,NIHOVCAR3,13.5780691189,1
MRK-003,VINORELBINE,SKOV3,22.2234935595,1
DOXORUBICIN,SORAFENIB,A2058,-4.8625902988,0
DEXAMETHASONE,L778123,SW837,10.1360710728,1
DEXAMETHASONE,MK-5108,NCIH1650,11.5095912963,1
MK-4541,ABT-888,UWB1289,12.4355066441,1
DEXAMETHASONE,PD325901,NCIH2122,82.2543752,1
DASATINIB,GELDANAMYCIN,SW620,10.25660572,1
ERLOTINIB,DASATINIB,SKMEL30,-20.1425966776,0
L778123,BEZ-235,LOVO,23.2495067869,1
PACLITAXEL,MK-8776,A2058,10.0607489979,1
LAPATINIB,OXALIPLATIN,ES2,-14.8135028779,0
GELDANAMYCIN,TOPOTECAN,RKO,-10.7071521557,0
MITOMYCINE,DASATINIB,VCAP,29.5857515296,1
MK-4541,MK-8776,T47D,-47.33893948,0
PACLITAXEL,BORTEZOMIB,T47D,-21.0708628857,0
VINORELBINE,LAPATINIB,SW620,-0.1005509321,0
GEMCITABINE,AZD1775,NIHOVCAR3,19.1274114717,1
ERLOTINIB,MK-8776,ES2,16.8665972173,1
SUNITINIB,MK-4827,ES2,-0.5964485949,0
MK-2206,TOPOTECAN,ZR751,31.5248824616,1
ZOLINZA,ERLOTINIB,ZR751,28.4662723887,1
SUNITINIB,SN-38,SW620,-1.1749067964,0
AZD1775,MK-8776,NCIH23,39.3973181848,1
PACLITAXEL,LAPATINIB,UWB1289,-9.3306204047,0
L778123,MK-8669,NCIH23,25.1026210405,1
MRK-003,SORAFENIB,DLD1,15.3383081332,1
BORTEZOMIB,MK-8776,HT144,-167.5247326516,0
CARBOPLATIN,ABT-888,A427,-9.0821472857,0
PACLITAXEL,ZOLINZA,HT144,17.6586495155,1
MRK-003,PD325901,NCIH2122,13.6057871932,1
VINBLASTINE,PD325901,UWB1289,22.3797000957,1
ABT-888,GELDANAMYCIN,HT29,-4.7829814672,0
GELDANAMYCIN,SN-38,A2058,19.0185063841,1
MK-2206,TOPOTECAN,UACC62,14.3195227872,1
VINBLASTINE,DASATINIB,A427,15.637836053,1
ABT-888,OXALIPLATIN,ZR751,-16.1191866705,0
CYCLOPHOSPHAMIDE,MK-2206,ES2,-0.6311268696,0
PD325901,DINACICLIB,NCIH520,-9.2935486066,0
DEXAMETHASONE,AZD1775,SKMEL30,11.0391535987,1
DOXORUBICIN,BORTEZOMIB,SKOV3,-19.9663199629,0
ETOPOSIDE,SUNITINIB,PA1,-13.5856146938,0
MK-4541,SN-38,A2058,13.1396285625,1
GEMCITABINE,MK-8669,NCIH460,26.9852080687,1
VINBLASTINE,L778123,NCIH520,15.5415198069,1
VINORELBINE,ABT-888,LOVO,-2.3853923898,0
DEXAMETHASONE,SUNITINIB,NIHOVCAR3,22.0663915594,1
TEMOZOLOMIDE,OXALIPLATIN,ES2,-10.3039746992,0
AZD1775,MK-5108,RPMI7951,-4.4811464434,0
GELDANAMYCIN,TOPOTECAN,DLD1,17.7223041492,1
ERLOTINIB,SN-38,SKMES1,27.9389079696,1
PD325901,SORAFENIB,SW837,14.6357498061,1
MK-5108,DASATINIB,A2058,31.7288985973,1
5-FU,ERLOTINIB,RKO,20.9875725757,1
LAPATINIB,SN-38,UWB1289,11.4762799795,1
GEMCITABINE,AZD1775,A2058,15.95333660155,1
TEMOZOLOMIDE,TOPOTECAN,SW837,-12.0639363353,0
SUNITINIB,DINACICLIB,SW620,-2.0826538404,0
OXALIPLATIN,MK-8776,SKMES1,-7.8141185852,0
OXALIPLATIN,SORAFENIB,HCT116,-7.6804783104,0
DEXAMETHASONE,PD325901,CAOV3,59.6378965539,1
METHOTREXATE,MK-5108,VCAP,-22.0539202037,0
GEMCITABINE,MK-8669,SKMES1,-19.3526648683,0
ETOPOSIDE,DINACICLIB,UWB1289,-3.154545196,0
MK-5108,GELDANAMYCIN,HT144,-1.3823519971,0
CARBOPLATIN,SORAFENIB,SKMES1,-8.0958386007,0
TEMOZOLOMIDE,BORTEZOMIB,HT29,-22.5513913469,0
MITOMYCINE,TEMOZOLOMIDE,SW620,11.7849726574,1
BORTEZOMIB,SORAFENIB,ES2,-23.7451074229,0
MK-2206,TOPOTECAN,CAOV3,17.5138131668,1
METFORMIN,MK-5108,NIHOVCAR3,-9.9981668541,0
MRK-003,BORTEZOMIB,DLD1,11.3953904713,1
MITOMYCINE,ZOLINZA,A427,-4.79932772,0
METHOTREXATE,PD325901,A2780,-8.9140216237,0
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH23,-2.3698333654,0
L778123,VINORELBINE,KPL1,-0.9741045187,0
VINBLASTINE,ABT-888,HCT116,-16.5559558803,0
DASATINIB,MK-8669,NCIH1650,44.668672034,1
GEMCITABINE,AZD1775,NCIH520,15.7006040203,1
ERLOTINIB,PD325901,LOVO,37.1687912712,1
ZOLINZA,SUNITINIB,RKO,-4.4201362855,0
MK-4541,TEMOZOLOMIDE,PA1,-4.8304207269,0
VINBLASTINE,LAPATINIB,RPMI7951,-9.6704258642,0
CYCLOPHOSPHAMIDE,MK-8776,A427,-6.4997209421,0
VINORELBINE,BEZ-235,NCIH460,37.0784414514,1
CARBOPLATIN,BEZ-235,VCAP,26.9561588284,1
ABT-888,SN-38,A375,29.4591595834,1
BORTEZOMIB,DINACICLIB,T47D,-30.8444829215,0
VINBLASTINE,AZD1775,ES2,21.0773350698,1
MK-2206,BEZ-235,DLD1,39.7773831852,1
MK-4541,MRK-003,ZR751,-12.0859922646,0
CYCLOPHOSPHAMIDE,PD325901,LOVO,-3.8850339282,0
TEMOZOLOMIDE,GELDANAMYCIN,A2058,42.1118503528,1
DEXAMETHASONE,BORTEZOMIB,A2058,-1.8765546423,0
DASATINIB,OXALIPLATIN,NCIH23,-23.7671275061,0
VINBLASTINE,ERLOTINIB,OV90,19.7059817627,1
LAPATINIB,BEZ-235,PA1,39.8970310061,1
MK-4541,GELDANAMYCIN,SW620,-7.1182646972,0
BORTEZOMIB,OXALIPLATIN,OV90,-21.9239790037,0
CYCLOPHOSPHAMIDE,BEZ-235,HT29,27.5691205597,1
MRK-003,METFORMIN,SKMEL30,12.105958989,1
MITOMYCINE,LAPATINIB,NCIH460,-1.0459739154,0
MK-8669,DINACICLIB,RKO,26.287220537,1
DASATINIB,TOPOTECAN,SW620,51.3420780502,1
DINACICLIB,MK-8776,NCIH2122,-22.2340375369,0
GELDANAMYCIN,MK-8776,HCT116,30.2801290359,1
AZD1775,BORTEZOMIB,VCAP,-24.4324665682,0
BEZ-235,DINACICLIB,A427,14.1633299476,1
METFORMIN,BEZ-235,MDAMB436,13.98427956,1
CARBOPLATIN,TEMOZOLOMIDE,A2780,-2.7426000751,0
ETOPOSIDE,MK-8669,LOVO,11.9456107657,1
L778123,MK-4827,RPMI7951,11.2932269138,1
PACLITAXEL,L778123,ZR751,12.9106568357,1
LAPATINIB,BEZ-235,A2780,33.6539189411,1
AZD1775,DINACICLIB,NCIH520,-3.3283766835,0
MK-5108,BEZ-235,A427,11.969405017,1
BEZ-235,MK-8776,NCIH1650,12.6855095163,1
ERLOTINIB,MK-8776,SW837,18.8062315846,1
LAPATINIB,DASATINIB,HT29,28.1288856172,1
VINORELBINE,MK-5108,T47D,-7.486704755,0
MK-4541,VINORELBINE,VCAP,-5.0697644613,0
5-FU,ABT-888,HT29,10.1734339084,1
ZOLINZA,BEZ-235,OV90,21.8147238365,1
SUNITINIB,MK-4827,RPMI7951,-13.2215869697,0
SUNITINIB,DASATINIB,A375,33.8241093461,1
VINORELBINE,SUNITINIB,NCIH2122,-14.9537833203,0
PACLITAXEL,BORTEZOMIB,NCIH2122,-307.0262696005,0
L778123,TEMOZOLOMIDE,NIHOVCAR3,-9.7993721605,0
METHOTREXATE,GELDANAMYCIN,T47D,-23.8778896464,0
MITOMYCINE,DASATINIB,MDAMB436,18.0420429514,1
ABT-888,SN-38,UWB1289,-1.5995614295,0
METFORMIN,ABT-888,NCIH23,-3.1981154116,0
ZOLINZA,MK-2206,RKO,13.2511996359,1
MK-4827,BORTEZOMIB,SW837,-154.4375722041,0
MRK-003,5-FU,NIHOVCAR3,13.9166136938,1
LAPATINIB,DASATINIB,CAOV3,32.0080232443,1
MRK-003,VINORELBINE,NCIH2122,-22.6555503609,0
