drug_a_name,drug_b_name,cell_line,synergy,label
MK-4827,GELDANAMYCIN,T47D,-21.7128831497,0
DOXORUBICIN,LAPATINIB,SW837,35.1944598953,1
METFORMIN,ZOLINZA,UACC62,-1.4880016144,0
MRK-003,MITOMYCINE,UWB1289,-23.3772083121,0
CARBOPLATIN,BORTEZOMIB,ZR751,30.4483020957,1
PACLITAXEL,GELDANAMYCIN,SW837,-17.9643335738,0
MK-2206,MK-8669,CAOV3,81.8568692453,1
DOXORUBICIN,ERLOTINIB,A427,-5.677250808,0
ETOPOSIDE,SORAFENIB,VCAP,-19.7880371546,0
METHOTREXATE,DINACICLIB,RPMI7951,-5.1748893929,0
VINBLASTINE,LAPATINIB,CAOV3,-4.3352611719,0
MITOMYCINE,BEZ-235,A2058,12.2465066839,1
ABT-888,OXALIPLATIN,HT29,-6.3173057667,0
TEMOZOLOMIDE,ABT-888,UWB1289,29.5348344732,1
AZD1775,DASATINIB,A375,63.34866372155,1
ZOLINZA,PD325901,NCIH23,-31.2709968592,0
METHOTREXATE,PD325901,SKOV3,-0.22911954,0
VINBLASTINE,GELDANAMYCIN,HT144,-17.9242832258,0
LAPATINIB,SN-38,LOVO,25.4765296164,1
ETOPOSIDE,MK-5108,RPMI7951,17.6892564192,1
ABT-888,DINACICLIB,NCIH2122,11.6745397309,1
ZOLINZA,TEMOZOLOMIDE,KPL1,-8.289813957,0
MK-5108,PD325901,NCIH520,-10.0684407894,0
PACLITAXEL,LAPATINIB,SW837,26.1079378746,1
BEZ-235,SORAFENIB,MDAMB436,12.1583160512,1
METHOTREXATE,LAPATINIB,A375,14.406119714,1
L778123,SUNITINIB,SW620,15.0834120262,1
PD325901,BEZ-235,NCIH2122,49.3343795946,1
AZD1775,BEZ-235,SKMEL30,19.143084016,1
LAPATINIB,DINACICLIB,HT144,17.9827374953,1
MITOMYCINE,BEZ-235,RKO,19.8990455745,1
VINORELBINE,PD325901,CAOV3,-32.9154381885,0
CARBOPLATIN,L778123,RPMI7951,-7.5788002322,0
SUNITINIB,SORAFENIB,A2780,-3.4459529095,0
LAPATINIB,MK-2206,HT29,39.47279869075,1
MK-4827,OXALIPLATIN,SW837,-1.2087603779,0
MK-5108,BORTEZOMIB,KPL1,-8.0819441763,0
MK-4541,MK-4827,OV90,-5.3849242458,0
METHOTREXATE,BORTEZOMIB,T47D,-34.9957412569,0
PD325901,SN-38,NCIH520,-3.5539493895,0
ZOLINZA,MK-4827,HT29,12.0261261714,1
ETOPOSIDE,MK-4827,VCAP,22.0955574288,1
GEMCITABINE,SORAFENIB,HT29,-6.0076616905,0
DASATINIB,DINACICLIB,SW837,14.2593917532,1
MRK-003,PACLITAXEL,NCIH520,14.2806199285,1
PACLITAXEL,MK-8669,SKMEL30,40.137943858,1
METHOTREXATE,SUNITINIB,LOVO,-1.0312906755,0
GELDANAMYCIN,SN-38,SKOV3,-12.0250207893,0
MITOMYCINE,BORTEZOMIB,RKO,-4.4730937629,0
MRK-003,SN-38,NCIH1650,10.1878816539,1
ETOPOSIDE,GELDANAMYCIN,SW837,17.1279716809,1
MK-4541,PACLITAXEL,A375,37.2212582579,1
METFORMIN,MK-8669,NCIH1650,12.3058906835,1
LAPATINIB,MK-4827,A427,-10.0233806007,0
SUNITINIB,MK-2206,DLD1,26.446115939,1
MK-4541,GELDANAMYCIN,UACC62,-8.4833471814,0
GEMCITABINE,TEMOZOLOMIDE,RKO,-10.9799582337,0
MK-8669,TOPOTECAN,ZR751,27.5378498006,1
DEXAMETHASONE,ERLOTINIB,SW620,-7.4736780422,0
MK-2206,BEZ-235,MDAMB436,42.1853379116,1
MK-4541,VINORELBINE,RKO,-11.0426359232,0
DASATINIB,DINACICLIB,UACC62,30.6601640008,1
MITOMYCINE,ABT-888,KPL1,12.7835500094,1
ZOLINZA,SUNITINIB,RPMI7951,-11.9387982303,0
MK-4541,DOXORUBICIN,NIHOVCAR3,-7.536110647,0
MK-4541,MK-2206,NCIH2122,22.6543370045,1
MITOMYCINE,TEMOZOLOMIDE,NCIH23,-2.3420695666,0
TEMOZOLOMIDE,BORTEZOMIB,PA1,-9.682147776,0
GEMCITABINE,SORAFENIB,HCT116,-15.5685109108,0
PACLITAXEL,MK-4827,A2058,-16.6677417803,0
METFORMIN,DASATINIB,ES2,-8.047696111,0
ERLOTINIB,MK-8669,MDAMB436,26.6417004794,1
VINORELBINE,TEMOZOLOMIDE,RKO,-10.8193175361,0
MK-4541,SORAFENIB,NCIH460,13.8858423514,1
MK-4541,GEMCITABINE,OV90,-0.2676320788,0
MK-4827,OXALIPLATIN,HT144,-12.9040379149,0
ZOLINZA,BEZ-235,T47D,109.7250531807,1
LAPATINIB,MK-4827,SW837,34.0155583814,1
GEMCITABINE,DASATINIB,PA1,14.2116243716,1
ERLOTINIB,SN-38,HCT116,35.5287120123,1
ZOLINZA,DINACICLIB,HT29,-21.744509903,0
DASATINIB,GELDANAMYCIN,NCIH2122,-5.7727020143,0
5-FU,MK-5108,SKMES1,-2.969522572,0
ZOLINZA,TOPOTECAN,OV90,15.2256808385,1
MRK-003,DOXORUBICIN,A2058,-1.0487267279,0
CYCLOPHOSPHAMIDE,L778123,RPMI7951,13.3094970834,1
MK-8669,DINACICLIB,NCIH520,-1.9906521482,0
ETOPOSIDE,LAPATINIB,SKOV3,19.1381495311,1
MRK-003,AZD1775,RPMI7951,18.2418487793,1
PD325901,TOPOTECAN,A427,30.5403010078,1
ERLOTINIB,SN-38,RPMI7951,48.3924172385,1
SN-38,DINACICLIB,RKO,-8.1957909,0
VINBLASTINE,ABT-888,ZR751,-50.8400055921,0
TEMOZOLOMIDE,DASATINIB,LOVO,12.5673844987,1
MK-2206,BEZ-235,SKOV3,41.0070511281,1
L778123,BORTEZOMIB,NCIH2122,-10.9894631551,0
ETOPOSIDE,MK-8669,CAOV3,118.685280146,1
VINORELBINE,GELDANAMYCIN,A2058,-8.5660325546,0
MRK-003,CYCLOPHOSPHAMIDE,NIHOVCAR3,10.4027641292,1
ZOLINZA,SORAFENIB,HT144,-8.5640266164,0
DEXAMETHASONE,ABT-888,RPMI7951,-35.1698590815,0
ETOPOSIDE,GELDANAMYCIN,SKMES1,-1.0661536323,0
ETOPOSIDE,BEZ-235,MDAMB436,28.3917614586,1
METHOTREXATE,DASATINIB,NCIH460,-21.1926574493,0
MK-5108,BORTEZOMIB,HT29,-11.6490231823,0
MITOMYCINE,BEZ-235,NIHOVCAR3,20.8487769845,1
VINORELBINE,MK-4827,DLD1,-5.7716991345,0
VINBLASTINE,SUNITINIB,NCIH520,-0.0105261659,0
ETOPOSIDE,DINACICLIB,SW837,-15.5520091944,0
L778123,BEZ-235,A2780,17.3161250912,1
VINORELBINE,TEMOZOLOMIDE,RPMI7951,-14.4388228546,0
DEXAMETHASONE,DINACICLIB,HCT116,-2.540221847,0
METFORMIN,BORTEZOMIB,RPMI7951,-6.2320740959,0
AZD1775,BEZ-235,DLD1,30.5068067163,1
5-FU,BEZ-235,NCIH460,20.1004137353,1
MITOMYCINE,MK-2206,NCIH460,23.7167723105,1
CYCLOPHOSPHAMIDE,ABT-888,SW837,-15.4205582186,0
GEMCITABINE,AZD1775,SW620,21.71773377015,1
PACLITAXEL,DASATINIB,CAOV3,15.9767329789,1
METFORMIN,BEZ-235,A427,10.578200389,1
METHOTREXATE,ERLOTINIB,HT29,-1.1683741161,0
MK-2206,SN-38,NCIH1650,10.9328966913,1
MK-8669,SORAFENIB,RKO,19.646961277,1
GEMCITABINE,AZD1775,SW837,24.6090505817,1
MK-2206,SN-38,A2058,17.1730240469,1
MK-4827,ERLOTINIB,VCAP,19.303506826,1
CYCLOPHOSPHAMIDE,GELDANAMYCIN,UACC62,-13.0158697983,0
MK-8669,DINACICLIB,NCIH1650,23.3565888537,1
BORTEZOMIB,TOPOTECAN,A2780,-2.5878997349,0
VINBLASTINE,MK-8776,UWB1289,-29.4530410881,0
VINORELBINE,MK-8776,CAOV3,-16.8669413901,0
CYCLOPHOSPHAMIDE,MK-8776,UWB1289,-7.8417019499,0
MK-4541,PD325901,NCIH23,-15.3033698599,0
MITOMYCINE,MK-5108,T47D,-32.3446421209,0
BORTEZOMIB,SORAFENIB,DLD1,-1.7447988949,0
L778123,DASATINIB,SKMES1,33.5949772514,1
LAPATINIB,ABT-888,NCIH2122,-4.8847177606,0
VINORELBINE,TEMOZOLOMIDE,PA1,-28.2462384692,0
MK-8669,BEZ-235,A375,69.9183504631,1
PACLITAXEL,BEZ-235,HCT116,-6.1330824981,0
TOPOTECAN,BEZ-235,SKMES1,17.9797337181,1
MITOMYCINE,DASATINIB,NCIH1650,49.8258455605,1
L778123,MK-5108,VCAP,-5.5009355389,0
BORTEZOMIB,ABT-888,T47D,-18.7607313733,0
MITOMYCINE,L778123,PA1,-27.1727140087,0
MITOMYCINE,PD325901,HT144,27.3931636677,1
CARBOPLATIN,BEZ-235,HT144,26.6310827464,1
BORTEZOMIB,SORAFENIB,ZR751,-27.0469457197,0
5-FU,LAPATINIB,SW620,-2.41819166,0
MK-5108,GELDANAMYCIN,ES2,-0.2275490944,0
5-FU,LAPATINIB,OV90,-9.2950702543,0
DEXAMETHASONE,MK-4827,NCIH2122,13.9621540321,1
MRK-003,VINBLASTINE,NCIH520,17.9543455374,1
SN-38,DINACICLIB,ZR751,-4.1991936973,0
PD325901,DASATINIB,SKMEL30,-74.5208725546,0
MK-2206,MK-8776,NCIH2122,-9.8153629149,0
VINORELBINE,TEMOZOLOMIDE,NIHOVCAR3,-14.727554464,0
METHOTREXATE,MK-5108,PA1,-29.2206538076,0
MK-4541,GEMCITABINE,NIHOVCAR3,-5.5969745488,0
VINBLASTINE,GELDANAMYCIN,SW837,-30.9137315399,0
CYCLOPHOSPHAMIDE,ABT-888,RKO,16.6644600106,1
ERLOTINIB,OXALIPLATIN,A375,-4.012613437,0
VINORELBINE,TEMOZOLOMIDE,NCIH520,-15.0468418756,0
LAPATINIB,MK-8776,VCAP,12.2078472034,1
BORTEZOMIB,GELDANAMYCIN,A2058,-12.3447524076,0
SUNITINIB,MK-4827,A2780,-0.9952084947,0
AZD1775,MK-2206,DLD1,29.2370872563,1
MK-4541,5-FU,HT144,-7.5270431349,0
MK-4541,5-FU,NCIH23,-9.29143896,0
MK-4541,BORTEZOMIB,A2780,-9.1401270158,0
PD325901,SN-38,LOVO,-16.7187355472,0
ZOLINZA,MK-5108,A2058,-16.9291559275,0
MITOMYCINE,TEMOZOLOMIDE,A2780,-1.3374054181,0
PACLITAXEL,MK-8776,A375,30.5632272938,1
DEXAMETHASONE,MK-8776,NCIH520,-0.9769751955,0
ETOPOSIDE,MK-2206,HT29,20.8045254273,1
MK-4541,TEMOZOLOMIDE,HT29,-1.8637268113,0
CARBOPLATIN,MK-8776,A375,17.2260587438,1
MK-2206,TOPOTECAN,A375,20.7799770942,1
MRK-003,MK-8776,VCAP,13.7990602199,1
MK-4541,TOPOTECAN,DLD1,13.1807309754,1
ABT-888,OXALIPLATIN,SKMES1,-13.3806066813,0
ETOPOSIDE,GELDANAMYCIN,A2780,14.7883329283,1
AZD1775,DINACICLIB,A2058,-12.3658597754,0
5-FU,BEZ-235,T47D,106.0071923778,1
DOXORUBICIN,DINACICLIB,RPMI7951,-9.4590071752,0
MK-5108,BORTEZOMIB,MDAMB436,-5.7638243227,0
CYCLOPHOSPHAMIDE,MK-2206,DLD1,14.8618382052,1
VINORELBINE,DASATINIB,NCIH1650,47.4634602084,1
L778123,MK-2206,SKOV3,28.7221638332,1
DEXAMETHASONE,GELDANAMYCIN,UWB1289,-1.7670232251,0
DASATINIB,BEZ-235,PA1,33.93629876,1
DEXAMETHASONE,MK-4827,PA1,16.9282074582,1
ETOPOSIDE,MK-5108,NCIH1650,-6.9359544741,0
ETOPOSIDE,MK-4827,KPL1,12.0316204249,1
BORTEZOMIB,BEZ-235,SKMES1,-0.268602953,0
METFORMIN,BORTEZOMIB,NCIH520,-17.214629586,0
LAPATINIB,MK-8669,LOVO,58.2850802663,1
CYCLOPHOSPHAMIDE,BORTEZOMIB,SKOV3,-2.6623226544,0
MK-4541,MK-5108,A2780,-0.2181217607,0
MITOMYCINE,GELDANAMYCIN,A375,-1.5962432575,0
ERLOTINIB,BEZ-235,UWB1289,40.5846350704,1
METFORMIN,BEZ-235,KPL1,12.650013221,1
GEMCITABINE,SORAFENIB,MDAMB436,-5.9136542209,0
DOXORUBICIN,SUNITINIB,NCIH23,-15.5478895584,0
VINBLASTINE,DASATINIB,SW837,20.638834436,1
MRK-003,GELDANAMYCIN,SW837,-7.7038491176,0
SN-38,DINACICLIB,NCIH23,-4.5503224106,0
L778123,VINORELBINE,NIHOVCAR3,-34.1304177006,0
DOXORUBICIN,ZOLINZA,SKMES1,13.7635373215,1
METHOTREXATE,MK-4827,UACC62,-8.3081948746,0
LAPATINIB,SORAFENIB,NIHOVCAR3,-6.4329999507,0
ETOPOSIDE,SUNITINIB,T47D,-26.4462453866,0
5-FU,DINACICLIB,NCIH520,-4.3210485458,0
GEMCITABINE,LAPATINIB,ZR751,26.6270346987,1
OXALIPLATIN,DINACICLIB,CAOV3,-21.1097082207,0
VINORELBINE,MK-8776,RKO,23.1434043412,1
MK-4827,BORTEZOMIB,A427,-8.6399533639,0
MK-4541,ETOPOSIDE,SKMES1,-1.2433415847,0
CARBOPLATIN,MK-8776,KPL1,19.3924413361,1
SUNITINIB,OXALIPLATIN,VCAP,-4.581335943,0
LAPATINIB,OXALIPLATIN,SKMES1,-0.0040496726,0
MK-4827,PD325901,UWB1289,25.9373567011,1
MRK-003,MK-8776,RKO,-3.8484640776,0
DOXORUBICIN,BEZ-235,NCIH23,-12.1639239352,0
MK-4541,L778123,T47D,-25.2706043215,0
MK-4541,VINBLASTINE,NCIH1650,-16.6559270127,0
LAPATINIB,BEZ-235,T47D,158.1723247425,1
5-FU,SUNITINIB,VCAP,12.4837989607,1
TEMOZOLOMIDE,DINACICLIB,ZR751,-44.0605226516,0
SUNITINIB,SN-38,ZR751,-14.2701235618,0
GEMCITABINE,MK-8669,DLD1,12.4767620369,1
DEXAMETHASONE,GELDANAMYCIN,PA1,14.7731971469,1
CYCLOPHOSPHAMIDE,SUNITINIB,SW837,-1.079094363,0
ERLOTINIB,MK-8669,SKMES1,32.1037680312,1
ERLOTINIB,ABT-888,T47D,-14.1533114852,0
MK-4541,TOPOTECAN,KPL1,20.5373106064,1
ABT-888,BEZ-235,A2780,29.4397143108,1
CARBOPLATIN,L778123,NCIH460,-7.6567998585,0
MK-4541,ETOPOSIDE,HT144,-1.8376144885,0
BORTEZOMIB,SORAFENIB,SW837,-4.0213985715,0
MK-8669,TOPOTECAN,OV90,16.7233708478,1
5-FU,AZD1775,ES2,10.0575260869,1
TEMOZOLOMIDE,DASATINIB,RKO,-31.061418378,0
L778123,SN-38,SW837,-0.0224045361,0
SUNITINIB,ABT-888,UWB1289,10.6067056424,1
VINBLASTINE,ERLOTINIB,NCIH520,39.9434616124,1
ABT-888,TOPOTECAN,NCIH520,-3.0882852647,0
MRK-003,PD325901,PA1,24.9097278092,1
VINBLASTINE,MK-8669,MDAMB436,-3.4380896738,0
OXALIPLATIN,MK-8776,ZR751,-13.2879128729,0
L778123,GELDANAMYCIN,PA1,21.3152033997,1
MK-4541,METHOTREXATE,LOVO,-29.0773243241,0
MRK-003,CYCLOPHOSPHAMIDE,UWB1289,-6.4972140801,0
MK-4827,BEZ-235,NCIH460,31.6641367571,1
METFORMIN,ABT-888,NCIH460,-3.3169028045,0
ETOPOSIDE,MK-8776,ZR751,18.6343410854,1
ZOLINZA,MK-8669,SW837,19.1345894347,1
ZOLINZA,SORAFENIB,OV90,-0.2798940139,0
AZD1775,ERLOTINIB,NCIH1650,11.4775356674,1
ETOPOSIDE,SUNITINIB,RPMI7951,-13.3244701874,0
CARBOPLATIN,MK-2206,NCIH520,-5.3468903297,0
DEXAMETHASONE,BEZ-235,CAOV3,45.7736406686,1
OXALIPLATIN,DINACICLIB,A427,-10.2112928801,0
VINBLASTINE,PD325901,CAOV3,-13.9092494726,0
DEXAMETHASONE,MK-5108,SKOV3,15.609429047,1
5-FU,PD325901,OV90,-6.5669900061,0
ZOLINZA,BORTEZOMIB,SKOV3,30.8835092048,1
MRK-003,CYCLOPHOSPHAMIDE,HT144,-9.8672968101,0
TEMOZOLOMIDE,ABT-888,MDAMB436,42.3109965727,1
TEMOZOLOMIDE,DINACICLIB,OV90,-3.6386748626,0
MK-4827,MK-8776,UWB1289,-14.4285337696,0
MK-4541,DINACICLIB,KPL1,12.3328244472,1
VINORELBINE,SORAFENIB,SW837,-0.7298523117,0
DASATINIB,MK-8669,HCT116,-18.7063547813,0
VINBLASTINE,BEZ-235,NCIH460,22.5255292389,1
AZD1775,ABT-888,RKO,-2.0893153178,0
METHOTREXATE,BEZ-235,A2780,-16.8248103875,0
VINORELBINE,MK-4827,A2780,-15.6891038371,0
GEMCITABINE,MK-2206,DLD1,12.9572757919,1
DEXAMETHASONE,TEMOZOLOMIDE,VCAP,-21.69886716,0
ZOLINZA,MK-8669,DLD1,12.064834171,1
LAPATINIB,MK-8669,UWB1289,24.1277595676,1
VINORELBINE,MK-8776,RPMI7951,-15.4764052125,0
ETOPOSIDE,MK-8669,LOVO,11.9456107657,1
5-FU,PD325901,DLD1,18.4586259032,1
VINORELBINE,MK-8669,RKO,19.5978604572,1
TEMOZOLOMIDE,MK-5108,A427,30.887201817,1
GEMCITABINE,LAPATINIB,SKMES1,-26.9290906961,0
PD325901,ABT-888,DLD1,-4.7804274983,0
MK-4541,VINBLASTINE,RPMI7951,-18.4971530336,0
MITOMYCINE,DINACICLIB,UACC62,13.0704545181,1
BORTEZOMIB,BEZ-235,LOVO,21.5899415455,1
GEMCITABINE,DASATINIB,MDAMB436,22.1464394795,1
MK-8669,TOPOTECAN,CAOV3,16.1436803379,1
MITOMYCINE,ZOLINZA,UWB1289,13.5517492261,1
5-FU,MK-4827,NCIH23,-10.5263423251,0
MRK-003,METFORMIN,ZR751,-21.8101509073,0
ZOLINZA,SUNITINIB,A2058,-8.9660853516,0
L778123,ETOPOSIDE,UWB1289,20.0247317591,1
DOXORUBICIN,TEMOZOLOMIDE,SKOV3,-8.7972382083,0
L778123,ZOLINZA,CAOV3,13.5537689186,1
MK-4827,SN-38,T47D,20.5047741076,1
CYCLOPHOSPHAMIDE,BEZ-235,MDAMB436,19.4657928346,1
TEMOZOLOMIDE,LAPATINIB,NIHOVCAR3,22.7341204354,1
PACLITAXEL,MK-5108,SW620,18.4216835184,1
METHOTREXATE,SUNITINIB,ZR751,-15.34042034,0
TEMOZOLOMIDE,BEZ-235,NCIH520,20.7025923524,1
VINBLASTINE,ABT-888,HT29,-44.097931873,0
ETOPOSIDE,SORAFENIB,HCT116,-0.5385658177,0
DOXORUBICIN,MK-4827,ES2,-14.2940863058,0
MITOMYCINE,MK-8776,A2058,59.97535377525,1
LAPATINIB,MK-2206,A427,-2.2643487670000013,0
CYCLOPHOSPHAMIDE,BEZ-235,NCIH23,13.7167567566,1
TEMOZOLOMIDE,GELDANAMYCIN,OV90,-8.2087569633,0
DOXORUBICIN,MK-8776,A427,-1.662979573,0
MK-4541,SORAFENIB,HCT116,10.1040651838,1
MK-2206,MK-8669,UWB1289,43.883765703,1
BORTEZOMIB,MK-8669,A375,-23.3265933204,0
PACLITAXEL,BEZ-235,NCIH23,-12.3547714204,0
MRK-003,TEMOZOLOMIDE,RKO,-2.8304597645,0
MK-5108,BORTEZOMIB,RPMI7951,-8.2179252352,0
MRK-003,TOPOTECAN,NIHOVCAR3,-0.8150765752,0
DOXORUBICIN,MK-8776,PA1,-14.6897215202,0
DEXAMETHASONE,GELDANAMYCIN,A2058,-0.4018303213,0
DEXAMETHASONE,MK-4827,CAOV3,13.1809377346,1
MK-2206,TOPOTECAN,UWB1289,-0.5494080219,0
DEXAMETHASONE,MK-8669,T47D,-0.6100116823,0
DASATINIB,DINACICLIB,UWB1289,-1.9576019475,0
ERLOTINIB,BORTEZOMIB,UWB1289,-20.0989109547,0
L778123,ABT-888,HT144,-5.051855266,0
PACLITAXEL,MK-5108,A375,43.6634766124,1
LAPATINIB,MK-4827,ZR751,14.4219717571,1
GELDANAMYCIN,SORAFENIB,LOVO,-8.422196512,0
MITOMYCINE,BEZ-235,MDAMB436,32.7009016706,1
MK-4541,MK-5108,NCIH23,-2.0416047546,0
PACLITAXEL,AZD1775,LOVO,10.2256674496,1
VINORELBINE,MK-2206,A2058,-7.3035783725,0
GELDANAMYCIN,TOPOTECAN,OV90,-8.4377399335,0
ERLOTINIB,MK-8669,PA1,52.5141218236,1
SUNITINIB,MK-4827,NCIH23,-4.2577979515,0
MK-2206,SORAFENIB,OV90,13.2031043049,1
ZOLINZA,ERLOTINIB,MDAMB436,12.2006451736,1
SUNITINIB,SORAFENIB,NCIH23,-3.9497159636,0
AZD1775,MK-8669,SKMES1,20.8391807857,1
PACLITAXEL,GELDANAMYCIN,MDAMB436,19.7835074648,1
L778123,MK-2206,SW837,12.6200646245,1
MRK-003,PACLITAXEL,MDAMB436,11.8834974956,1
BORTEZOMIB,MK-8776,A2058,16.4094980088,1
BORTEZOMIB,TOPOTECAN,NIHOVCAR3,-15.350021766,0
PACLITAXEL,SORAFENIB,NIHOVCAR3,-32.444007978,0
MRK-003,OXALIPLATIN,CAOV3,-24.5415520232,0
VINBLASTINE,PD325901,OV90,-0.990771161,0
ABT-888,DINACICLIB,T47D,-24.1559506459,0
GELDANAMYCIN,MK-8776,DLD1,16.6854973506,1
MK-2206,SORAFENIB,NCIH23,11.3442950281,1
VINBLASTINE,DASATINIB,A427,15.637836053,1
ABT-888,OXALIPLATIN,DLD1,-6.6188508609,0
CYCLOPHOSPHAMIDE,MK-2206,A375,11.1214466033,1
PD325901,BORTEZOMIB,NCIH1650,-12.3615974947,0
DASATINIB,TOPOTECAN,RKO,19.9852484057,1
DOXORUBICIN,BEZ-235,PA1,-6.2015090498,0
ETOPOSIDE,PD325901,OV90,21.0399846082,1
MK-4541,OXALIPLATIN,NCIH520,-4.0146355261,0
GEMCITABINE,MK-2206,NCIH1650,-1.4149721305,0
VINBLASTINE,L778123,NCIH1650,30.8421843642,1
VINORELBINE,ABT-888,A2058,-14.7294813578,0
DEXAMETHASONE,PD325901,NIHOVCAR3,13.7485130787,1
TEMOZOLOMIDE,OXALIPLATIN,RKO,25.1805488024,1
AZD1775,MK-4827,MDAMB436,16.5469948895,1
GELDANAMYCIN,SN-38,HT29,-3.8519533002,0
ERLOTINIB,SN-38,ES2,19.7322431719,1
PD325901,SN-38,A427,-0.6795947481,0
MK-5108,ABT-888,A2058,14.4110973025,1
5-FU,GELDANAMYCIN,NCIH1650,-6.7522693832,0
LAPATINIB,OXALIPLATIN,A427,-24.0697234145,0
GELDANAMYCIN,TOPOTECAN,LOVO,-5.5696319649,0
TOPOTECAN,BEZ-235,NCIH460,16.7560674194,1
SUNITINIB,DINACICLIB,CAOV3,-1.8595588278,0
MRK-003,ZOLINZA,SKMES1,12.2378081596,1
OXALIPLATIN,DINACICLIB,HT29,-3.9093105004,0
DEXAMETHASONE,MK-8669,SKMEL30,42.825806311,1
METHOTREXATE,LAPATINIB,NCIH460,-19.1290541544,0
GEMCITABINE,MK-2206,OV90,11.8384922021,1
ETOPOSIDE,DASATINIB,NIHOVCAR3,106.6307301267,1
MK-5108,DASATINIB,ES2,-0.9587080672,0
CARBOPLATIN,SORAFENIB,HT29,-12.76639355,0
TEMOZOLOMIDE,DASATINIB,A375,-1.9176164743,0
MITOMYCINE,SORAFENIB,NCIH520,-17.0384314854,0
BORTEZOMIB,SORAFENIB,A427,-0.5195874504,0
MK-2206,SN-38,SW837,22.6747241207,1
METFORMIN,GELDANAMYCIN,SW837,-13.0086584356,0
MRK-003,5-FU,VCAP,11.507506318,1
MITOMYCINE,SORAFENIB,SW620,-32.5359568264,0
METHOTREXATE,MK-4827,T47D,-6.9137938633,0
CYCLOPHOSPHAMIDE,LAPATINIB,HCT116,-2.0976167099,0
L778123,SUNITINIB,HT144,11.0854032968,1
VINBLASTINE,ABT-888,RPMI7951,-37.3447872115,0
DASATINIB,GELDANAMYCIN,SKMES1,32.9673051371,1
GELDANAMYCIN,TOPOTECAN,NCIH460,-23.9578441367,0
ERLOTINIB,OXALIPLATIN,RPMI7951,-44.6383195334,0
ZOLINZA,SUNITINIB,NCIH520,-4.2809590847,0
MK-4541,SN-38,UACC62,-2.6266745507,0
VINBLASTINE,LAPATINIB,NIHOVCAR3,-5.8917136261,0
CYCLOPHOSPHAMIDE,MK-8669,SKOV3,19.0920074298,1
VINORELBINE,BEZ-235,DLD1,20.994789261,1
CARBOPLATIN,BEZ-235,A427,15.6351920195,1
ABT-888,OXALIPLATIN,HT144,-25.6565512646,0
BORTEZOMIB,DINACICLIB,NCIH520,-42.0475436533,0
VINBLASTINE,AZD1775,NCIH2122,-23.0350489876,0
MITOMYCINE,ZOLINZA,A2058,15.5271449964,1
MK-4541,MK-8669,MDAMB436,-6.7343983806,0
CYCLOPHOSPHAMIDE,MK-8776,T47D,-4.3132150702,0
TEMOZOLOMIDE,GELDANAMYCIN,NCIH2122,-16.6611066836,0
DEXAMETHASONE,AZD1775,NIHOVCAR3,20.1092400248,1
DASATINIB,MK-8776,SW620,54.12601607705,1
VINBLASTINE,ERLOTINIB,OV90,19.7059817627,1
L778123,VINORELBINE,NCIH23,-101.714417157,0
MK-4541,ETOPOSIDE,A375,-62.8343760621,0
BORTEZOMIB,OXALIPLATIN,HT29,-9.2343536254,0
CYCLOPHOSPHAMIDE,AZD1775,OV90,-2.7609610695,0
MRK-003,GELDANAMYCIN,SKOV3,-1.5754952544,0
MITOMYCINE,GELDANAMYCIN,NCIH460,-6.8571794227,0
MK-5108,TOPOTECAN,HT144,-2.6037463478,0
DASATINIB,SORAFENIB,OV90,14.9135090205,1
DEXAMETHASONE,TEMOZOLOMIDE,SW620,-1.4717388725,0
ETOPOSIDE,ZOLINZA,VCAP,17.6799373939,1
AZD1775,BORTEZOMIB,KPL1,-2.9761102247,0
AZD1775,TOPOTECAN,NIHOVCAR3,40.6440855959,1
LAPATINIB,SORAFENIB,NCIH1650,19.4227263096,1
CARBOPLATIN,SUNITINIB,ES2,11.8171623094,1
ETOPOSIDE,MK-4827,PA1,-14.0189978136,0
L778123,LAPATINIB,OV90,17.2712380021,1
PACLITAXEL,ERLOTINIB,NCIH460,52.4347566316,1
L778123,TOPOTECAN,SKMES1,26.1981847076,1
AZD1775,DASATINIB,UACC62,29.4771209876,1
MK-4827,SN-38,NCIH460,28.458042042,1
BEZ-235,MK-8776,KPL1,13.3216002253,1
ERLOTINIB,MK-8776,A2780,29.2128126164,1
LAPATINIB,ABT-888,NIHOVCAR3,-0.0128391956,0
VINORELBINE,MK-5108,ZR751,-4.288576182,0
MK-4541,TOPOTECAN,VCAP,54.9371521803,1
5-FU,ABT-888,NCIH23,-5.0426523057,0
ZOLINZA,BEZ-235,NCIH2122,25.38214663,1
SUNITINIB,MK-4827,SW837,-8.3185379819,0
SUNITINIB,BORTEZOMIB,MDAMB436,-3.0563661929,0
VINORELBINE,SUNITINIB,A427,10.4622202545,1
PACLITAXEL,ABT-888,RKO,-0.9882757492,0
L778123,SN-38,A427,24.0220723421,1
METHOTREXATE,DASATINIB,UACC62,-9.3876058902,0
MITOMYCINE,AZD1775,SW837,13.4197165096,1
ABT-888,OXALIPLATIN,ZR751,-16.1191866705,0
LAPATINIB,SN-38,HT144,13.5195435048,1
ZOLINZA,MK-2206,HT29,41.4334575706,1
MK-4827,ABT-888,RPMI7951,-2.1465008772,0
MK-8669,SN-38,OV90,11.055025806,1
LAPATINIB,ABT-888,NCIH1650,-5.2018969627,0
